"COMID","COMCODE","COMTYPE","TYPEDESCR","COMNAME","COMLEVEL","PARENTNAME","PARENTCOMCODE","COMSTATE","STATENAME","STREET1","STREET2","CITY","STATE","ZIP","PHONE","FAX","EMAIL","URL","CHAIRLNAME","CHAIRFNAME","CHAIRMNAME","CHAIROCODE","CHAIRDESC","RMMLNAME","RMMFNAME","RMMMNAME","RMMOCODE","RMMDESC","SD1LNAME","SD1FNAME","SD1MNAME","SD1TITLE","SD1MAJMIN","SD1PHONE","SD1EMAIL","GC1LNAME","GC1FNAME","GC1MNAME","GC1TITLE","GC1MAJMIN","GC1PHONE","GC1EMAIL","PS1LNAME","PS1FNAME","PS1MNAME","PS1TITLE","PS1MAJMIN","PS1PHONE","PS1EMAIL","PM1LNAME","PM1FNAME","PM1MNAME","PM1TITLE","PM1MAJMIN","PM1PHONE","PM1EMAIL","CK1LNAME","CK1FNAME","CK1MNAME","CK1TITLE","CK1MAJMIN","CK1PHONE","CK1EMAIL","SD2LNAME","SD2FNAME","SD2MNAME","SD2TITLE","SD2MAJMIN","SD2PHONE","SD2EMAIL","GC2LNAME","GC2FNAME","GC2MNAME","GC2TITLE","GC2MAJMIN","GC2PHONE","GC2EMAIL","PS2LNAME","PS2FNAME","PS2MNAME","PS2TITLE","PS2MAJMIN","PS2PHONE","PS2EMAIL","PM2LNAME","PM2FNAME","PM2MNAME","PM2TITLE","PM2MAJMIN","PM2PHONE","PM2EMAIL","CK2LNAME","CK2FNAME","CK2MNAME","CK2TITLE","CK2MAJMIN","CK2PHONE","CK2EMAIL"
14694,"HJUD","FH","Federal House","House Committee on the Judiciary","Committee","","",,"","Room 2138 RHOB- Rayburn House Office Building","50 Independence Avenue, SW","Washington","DC","20515","(202) 225-3951","(202) 225-7680","","http://judiciary.house.gov/","Goodlatte","Bob","W.","CHM","Chairman","Nadler","Jerry","L.","RMM","Ranking Minority Member","Husband","Shelley","H.","Chief of Staff; General Counsel","MAJ","(202) 225-3951","shelley.husband@mail.house.gov","Somers","Zachary","N.","General Counsel; Parliamentarian","MAJ","(202) 225-3951","zachary.somers@mail.house.gov","Rexrode","Kathryn","S.","Communications Director","MAJ","(202) 225-3951","kathryn.rexrode@mail.house.gov","Eby","Natasha","Y.","Professional Staff Member","MAJ","(202) 225-3951","natasha.eby@mail.house.gov","Adcock","Alley","","Legislative Clerk","MAJ","(202) 225-3951","alley.adcock@mail.house.gov","Apelbaum","Perry","H.","Staff Director; Chief Counsel","MIN","(202) 225-6906","perry.apelbaum@mail.house.gov","Brown","Danielle","J.","Deputy Chief Counsel; Parliamentarian","MIN","(202) 225-6906","danielle.brown@mail.house.gov","Reddick-Smith","Shadawn","","Communications Director","MIN","(202) 225-5126","shadawn.reddick-smith@mail.house.gov","Eligan","Veronica","L.","Professional Staff Member","MIN","(202) 225-6906","veronica.eligan@mail.house.gov","","","","","","",""
14627,"HITL","FH","Federal House","House Permanent Select Committee on Intelligence","Committee","","",,"","Room HVC-304 The Capitol Visitors Center","","Washington","DC","20515-6415","(202) 225-4121","(202) 225-1991","intelligence.hpsci@mail.house.gov","http://intelligence.house.gov/","Nunes","Devin","G.","CHM","Chairman","Schiff","Adam","B.","RMM","Ranking Minority Member","Nelson","Damon","","Staff Director","MAJ","(202) 225-2523","damon.nelson@mail.house.gov","Stewart","Mark","","General Counsel","MAJ","(202) 225-4121","mark.stewart@mail.house.gov","Langer","Jack","","Communications Director","MAJ","(202) 225-4121","jack.langer@mail.house.gov","Campbell","Chelsey","","Professional Staff Member","MAJ","(202) 225-4121","chelsey.campbell@mail.house.gov","","","","","","","","Bergreen","Timothy","","Staff Director","MIN","(202) 225-7690","timothy.bergreen@mail.house.gov","Bennett","Wells","","Senior Oversight and Legislation Counsel","MIN","(202) 225-7690","wells.bennett@mail.house.gov","Boland","Patrick","","Communications Director","MIN","(202) 225-4176","boland@mail.house.gov","Rogers Thorpe","Amanda","","Professional Staff Member","MIN","(202) 225-7690","amanda.thorpe@mail.house.gov","","","","","","",""
14629,"HFOR","FH","Federal House","House Committee on Foreign Affairs","Committee","","",,"","Room 2170 RHOB- Rayburn House Office Building","50 Independence Avenue, SW","Washington","DC","20515","(202) 225-5021","(202) 225-5394","","http://foreignaffairs.house.gov","Royce","Ed","R.","CHM","Chairman","Engel","Eliot","L.","RMM","Ranking Minority Member","Sheehy","Thomas","P.","Staff Director","MAJ","(202) 225-5021","tom.sheehy@mail.house.gov","Anderson","Douglas","","General Counsel & Parliamentarian","MAJ","(202) 225-5021","Doug.Anderson@mail.house.gov","McGeorge","Audra","","Communications Director","MAJ","(202) 225-5021","audra.mcgeorge@mail.house.gov","Seay","Doug","","Senior Professional Staff Member","MAJ","(202) 225-5021","doug.seay@mail.house.gov","McQuade","Alex","","Hearing Coordinator","MAJ","(202) 225-5021","alex.mcquade@mail.house.gov","Campbell","Douglas","J.","Deputy Staff Director","MIN","(202) 226-8467","doug.campbell@mail.house.gov","Kaguyutan","Janice","V.","Chief Counsel","MIN","(202) 226-8467","janice.kaguyutan@mail.house.gov","Mulvey","Tim","","Communications Director","MIN","(202) 226-8467","tim.mulvey@mail.house.gov","Rice","Edmund","B.","Senior Professional Staff Member","MIN","(202) 226-8467","edmund.rice@mail.house.gov","","","","","","",""
14631,"HNRES25","FH","Federal House","House Subcommittee on Water, Power and Oceans","Subcommittee","House Committee on Natural Resources","HNRES",,"","Room 1522 LHOB- Longworth House Office Building","15 Independence Avenue, SE","Washington","DC","20515","(202) 225-8331","(202) 226-6953","","http://naturalresources.house.gov/waterpowerandoceans/","Lamborn","Doug","L.","CHM","Chairman","Huffman","Jared","W.","RMM","Ranking Minority Member","Ball","William","","Staff Director","MAJ","(202) 225-8331","william.ball@mail.house.gov","","","","","","","","","","","","","","","O'Connell","Richie","","Professional Staff Member","MAJ","(202) 225-8331","richie.o'connell@mail.house.gov","Youpel","Mary","","Clerk","MAJ","(202) 225-8331","mary.youpel@mail.house.gov","","","","","","","","","","","","","","","","","","","","","","Muirragui","Matthew","","Professional Staff Member","MIN","(202) 225-6065","matthew.muirragui@mail.house.gov","","","","","","",""
14635,"HWAY20","FH","Federal House","House Subcommittee on Social Security","Subcommittee","House Committee on Ways and Means","HWAY",,"","Room B-317 RHOB- Rayburn House Office Building","50 Independence Avenue, SW","Washington","DC","20515","(202) 225-9263","(202) 225-5286","","http://waysandmeans.house.gov/subcommittee/social-security","Johnson","Sam","R.","CHM","Chairman","Larson","John","B.","RMM","Ranking Minority Member","Shuart","Amy","","Staff Director","MAJ","(202) 225-9263","amy.shuart@mail.house.gov","","","","","","","","","","","","","","","Rosner","Lara","","Professional Staff Member","MAJ","(202) 225-9263","lara.rosner@mail.house.gov","","","","","","","","Olson","Kathryn","","Staff Director","MIN","(202) 224-4021","Kathryn.Olson@mail.house.gov","Kanter","Jason","","Counsel","MIN","(202) 224-4021","","","","","","","","","","","","","","","","","","","","","",""
14637,"HTRA15","FH","Federal House","House Subcommittee on Economic Development, Public Buildings, and Emergency Management","Subcommittee","House Committee on Transportation and Infrastructure","HTRA",,"","Room 586 FHOB- Ford House Office Building","441 Second Street, SW","Washington","DC","20515","(202) 225-3014","(202) 226-0922","","http://transportation.house.gov/subcommittees/subcommittee/?ID=107419","Barletta","Lou","J.","CHM","Chairman","Titus","Dina","","RMM","Ranking Minority Member","Hardy","Johanna","K.","Staff Director","MAJ","(202) 225-3014","johanna.hardy@mail.house.gov","Williams","Pamela","Susan","Counsel","MAJ","(202) 225-3014","pam.williams@mail.house.gov","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Doomes","Elliot","","Counsel","MIN","(202) 225-9961","elliot.doomes@mail.house.gov","","","","","","","","","","","","","","","","","","","","",""
14638,"HVET15","FH","Federal House","House Subcommittee on Health","Subcommittee","House Committee on Veterans' Affairs","HVET",,"","Room 337 CHOB- Cannon House Office Building","25 Independence Avenue, SE","Washington","DC","20515","(202) 225-9154","(202) 226-4536","","http://veterans.house.gov/issues/issue/?IssueID=117992","Dunn","Neal","P.","CHM","Chairman","Brownley","Julia","","RMM","Ranking Minority Member","Hill","Christine","O.","Staff Director","MAJ","(202) 225-9154","christine.hill@mail.house.gov","","","","","","","","","","","","","","","Gonzalez","Samantha","","Senior Professional Staff Member","MAJ","(202) 225-9154","samantha.gonzalez@mail.house.gov","","","","","","","","MacKenzie","Elizabeth","","Staff Director","MIN","(202) 225-9756","elizabeth.mackenzie@mail.house.gov","","","","","","","","","","","","","","","Bland","Megan","L.","Professional Staff Member","MIN","(202) 225-9756","megan.bland@mail.house.gov","","","","","","",""
14642,"HARM","FH","Federal House","House Committee on Armed Services","Committee","","",,"","Room 2216 RHOB- Rayburn House Office Building","50 Independence Avenue, SW","Washington","DC","20515-6035","(202) 225-4151","(202) 225-0858","","http://armedservices.house.gov","Thornberry","Mac","","CHM","Chairman","Smith","Adam","","RMM","Ranking Minority Member","Stewart","Jennifer","M.","Staff Director","MAJ","(202) 225-4151","jennifer.stewart@mail.house.gov","Peterson","Andrew","","General Counsel","MAJ","(202) 225-4151","andrew.peterson@mail.house.gov","Chafin","Claude","H.","Communications Director","MAJ","(202) 225-4151","claude.chafin@mail.house.gov","","","","","","","","","","","","","","","Arcangeli","Paul","","Staff Director","MIN","(202) 225-4151","paul.arcangeli@mail.house.gov","","","","","","","","YoungSmith","Barron","","Communications Director","MIN","(202) 225-4151","barron.youngsmith@mail.house.gov","","","","","","","","","","","","","",""
14644,"HARM25","FH","Federal House","House Subcommittee on Seapower and Projection Forces","Subcommittee","House Committee on Armed Services","HARM",,"","Room 2216 RHOB- Rayburn House Office Building","50 Independence Avenue, SW","Washington","DC","20515-6035","(202) 225-4151","(202) 225-0858","","http://armedservices.house.gov/subcommittees/seapower-and-projection-forces-115th-congress","Wittman","Rob","J.","CHM","Chairman","Courtney","Joe","","RMM","Ranking Minority Member","Sienicki","David","Joseph","Staff Director","MAJ","(202) 225-4151","david.sienicki@mail.house.gov","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MacNaughton","Phillip","","Staff Director","MIN","(202) 225-4151","phil.macnaughton@mail.house.gov","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14645,"HARM20","FH","Federal House","House Subcommittee on Readiness","Subcommittee","House Committee on Armed Services","HARM",,"","Room 2216 RHOB- Rayburn House Office Building","50 Independence Avenue, SW","Washington","DC","20515-6035","(202) 225-4151","(202) 225-0858","","http://armedservices.house.gov/subcommittees/readiness-115th-congress","Wilson","Joe","","CHM","Chairman","Bordallo","Madeleine","Z.","RMM","Ranking Minority Member","","","","","","","","","","","","","","","","","","","","","","Collier","Craig","","Professional Staff Member","MAJ","(202) 225-4151","craig.collier@mail.house.gov","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14646,"HARM30","FH","Federal House","House Subcommittee on Strategic Forces","Subcommittee","House Committee on Armed Services","HARM",,"","Room 2216 RHOB- Rayburn House Office Building","50 Independence Avenue, SW","Washington","DC","20515-6035","(202) 225-4151","(202) 225-0858","","http://armedservices.house.gov/subcommittees/strategic-forces-115th-congress","Rogers","Mike","D.","CHM","Chairman","Cooper","Jim","H.S.","RMM","Ranking Minority Member","Morrison","Tim","","Staff Director","MAJ","(202) 225-4151","tim.morrison@mail.house.gov","","","","","","","","","","","","","","","Vastola","Maria","","Professional Staff Member","MAJ","(202) 225-4151","maria.vastola@mail.house.gov","","","","","","","","Tomero","Leonor","","Staff Director","MIN","(202) 225-4151","leonor.tomero@mail.house.gov","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14648,"HFIN25","FH","Federal House","House Subcommittee on Oversight and Investigations","Subcommittee","House Committee on Financial Services","HFIN",,"","Room 2129 RHOB- Rayburn House Office Building","50 Independence Avenue, SW","Washington","DC","20515","(202) 225-7502","(202) 225-6952","","http://financialservices.house.gov/115th-congress-subcommittees/oversight-and-investigations.htm","Wagner","Ann","L.","CHM","Chairman","Green","Al","","RMM","Ranking Minority Member","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14650,"HARM10","FH","Federal House","House Subcommittee on Military Personnel","Subcommittee","House Committee on Armed Services","HARM",,"","Room 2216 RHOB- Rayburn House Office Building","50 Independence Avenue, SW","Washington","DC","20515-6035","(202) 225-4151","(202) 225-0858","","http://armedservices.house.gov/subcommittees/military-personnel-115th-congress","Coffman","Mike","","CHM","Chairman","Speier","Jackie","","RMM","Ranking Minority Member","Hawley","Thomas","E.","Staff Director","MAJ","(202) 225-4151","thomas.hawley@mail.house.gov","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14652,"HFIN10","FH","Federal House","House Subcommittee on Financial Institutions and Consumer Credit","Subcommittee","House Committee on Financial Services","HFIN",,"","Room 2129 RHOB- Rayburn House Office Building","50 Independence Avenue, SW","Washington","DC","20515","(202) 225-7502","(202) 225-6952","","http://financialservices.house.gov/115th-congress-subcommittees/financial-institutions-and-consumer-credit.htm","Luetkemeyer","Blaine","","CHM","Chairman","Clay","Lacy","","RMM","Ranking Minority Member","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14653,"HARM35","FH","Federal House","House Subcommittee on Tactical Air and Land Forces","Subcommittee","House Committee on Armed Services","HARM",,"","Room 2216 RHOB- Rayburn House Office Building","50 Independence Avenue, SW","Washington","DC","20515-6035","(202) 225-4151","(202) 225-0858","","http://armedservices.house.gov/subcommittees/tactical-air-and-land-forces-115th-congress","Turner","Michael","R.","CHM","Chairman","Tsongas","Niki","S.","RMM","Ranking Minority Member","Wason","John","Duane","Staff Director","MAJ","(202) 225-4151","john.wason@mail.house.gov","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bush","Douglas","R.","Staff Director","MIN","(202) 225-4151","douglas.bush@mail.house.gov","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14710,"SARM25","FS","Federal Senate","Senate Subcommittee on Readiness and Management Support","Subcommittee","Senate Committee on Armed Services","SARM",,"","Room 228 RSOB- Russell Senate Office Building","2 Constitution Avenue, NE","Washington","DC","20510-6050","(202) 224-3871","(202) 228-0036","","http://www.armed-services.senate.gov/about/subcommittees#readiness","Inhofe","James","M.","CHM","Chairman","Kaine","Tim","M.","RMM","Ranking Minority Member","","","","","","","","","","","","","","","","","","","","","","Patout","Brad","","Professional Staff Member","MAJ","(202) 224-3871","Brad_Patout@armed-services.senate.gov","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Quirk","John","H.","Lead Professional Staff Member","MIN","(202) 224-8265","john_quirk@armed-services.senate.gov","","","","","","",""
22170,"SBAN10","FS","Federal Senate","Senate Subcommittee on Financial Institutions and Consumer Protection","Subcommittee","Senate Committee on Banking, Housing, and Urban Affairs","SBAN",,"","Room 534 DSOB- Dirksen Senate Office Building","100 Constitution Avenue, NE","Washington","DC","20510-6075","(202) 224-7391","(202) 224-5137","","http://www.banking.senate.gov/public/index.cfm/financial-institutions-and-consumer-protection","Toomey","Pat","J.","CHM","Chairman","Warren","Elizabeth","A.","RMM","Ranking Minority Member","Crews","John","","Staff Director","MAJ","(202) 224-4254","john_crews@toomey.senate.gov","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Ramamurti","Bharat","","Staff Director","MIN","(202) 224-4543","bharat_ramamurti@warren.senate.gov","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
26133,"HOGOV20","FH","Federal House","House Subcommittee on Intergovernmental Affairs","Subcommittee","House Committee on Oversight and Government Reform","HOGOV",,"","Room 2157 RHOB- Rayburn House Office Building","50 Independence Avenue, SW","Washington","DC","20515","(202) 225-5074","(202) 225-3974","","http://oversight.house.gov/subcommittee/subcommittee-intergovernmental-affairs/","Palmer","Gary","J.","CHM","Chairman","Raskin","Jamie","B.","RMM","Ranking Minority Member","","","","","","","","Conrad","Jessica","","Counsel","MAJ","(202) 225-5074","jessica.conrad@mail.house.gov","","","","","","","","Wall","Kelsey","","Professional Staff Member","MAJ","(202) 225-5074","kelsey.wall@mail.house.gov","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
